Bezirk;Bez-Name;Ortsteil;Ortst-Name;Geschl;Staatsangeh;Altersgr;Hufigkeit;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;A;30_35;2791;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;A;35_40;1944;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;A;40_45;1090;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;A;45_50;740;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;A;50_55;566;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;A;55_60;352;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;A;60_65;236;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;A;65_70;98;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;A;70_75;65;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;A;75_80;48;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;A;80_85;21;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;D;00_05;3409;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;D;05_10;2282;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;D;10_15;1654;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;D;15_20;1252;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;D;20_25;1965;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;D;25_30;5870;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;D;30_35;7750;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;D;35_40;7119;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;D;40_45;4771;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;D;45_50;4257;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;D;50_55;3391;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;D;55_60;2427;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;D;60_65;1691;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;D;65_70;1123;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;D;70_75;1111;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;D;75_80;1283;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;D;80_85;744;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;D;85_90;428;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;D;90_95;110;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;1;D;95_und_alter;18;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;2;A;00_05;350;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;2;A;05_10;241;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;2;A;10_15;199;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;2;A;15_20;231;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;2;A;20_25;1334;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;2;A;25_30;2942;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;2;A;30_35;2521;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;2;A;35_40;1472;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;2;A;40_45;890;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;2;A;45_50;619;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;2;A;50_55;361;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;2;A;55_60;281;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;2;A;60_65;164;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;2;A;65_70;84;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;2;A;70_75;45;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;2;A;75_80;37;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;2;A;80_85;13;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;2;A;85_90;6;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;2;A;90_95;9;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;2;A;95_und_alter;3;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;2;D;00_05;3104;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;2;D;05_10;2138;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;2;D;10_15;1500;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;2;D;15_20;1242;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;2;D;20_25;2497;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;2;D;25_30;6762;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;2;D;30_35;7597;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;2;D;35_40;5792;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;2;D;40_45;3500;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;2;D;45_50;2950;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;2;D;50_55;2659;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;2;D;55_60;2026;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;2;D;60_65;1659;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;2;D;65_70;1293;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;2;D;70_75;1502;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;2;D;75_80;1821;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;2;D;80_85;1339;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;2;D;85_90;835;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;2;D;90_95;361;;;
2;Friedrichshain-Kreuzberg;201;Friedrichshain;2;D;95_und_alter;116;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;1;A;00_05;462;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;1;A;05_10;381;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;1;A;10_15;303;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;1;A;15_20;765;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;1;A;20_25;1844;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;1;A;25_30;3402;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;1;A;30_35;3481;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;1;A;35_40;2987;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;1;A;40_45;2535;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;1;A;45_50;2109;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;1;A;50_55;1953;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;1;A;55_60;1193;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;1;A;60_65;833;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;1;A;65_70;651;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;1;A;70_75;712;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;1;A;75_80;581;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;1;A;80_85;277;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;1;A;85_90;87;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;1;A;90_95;29;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;1;A;95_und_alter;18;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;1;D;00_05;3662;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;1;D;05_10;3262;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;1;D;10_15;2821;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;1;D;15_20;2785;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;1;D;20_25;2877;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;1;D;25_30;4174;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;1;D;30_35;4941;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;1;D;35_40;5053;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;1;D;40_45;3996;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;1;D;45_50;4069;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;1;D;50_55;4580;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;1;D;55_60;3882;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;1;D;60_65;2735;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;1;D;65_70;1996;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;1;D;70_75;1235;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;1;D;75_80;1015;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;1;D;80_85;497;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;1;D;85_90;193;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;1;D;90_95;48;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;1;D;95_und_alter;6;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;2;A;00_05;436;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;2;A;05_10;365;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;2;A;10_15;280;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;2;A;15_20;671;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;2;A;20_25;1798;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;2;A;25_30;3302;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;2;A;30_35;3161;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;2;A;35_40;2555;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;2;A;40_45;2116;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;2;A;45_50;1740;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;2;A;50_55;1495;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;2;A;55_60;975;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;2;A;60_65;848;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;2;A;65_70;934;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;2;A;70_75;775;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;2;A;75_80;490;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;2;A;80_85;220;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;2;A;85_90;92;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;2;A;90_95;27;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;2;A;95_und_alter;24;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;2;D;00_05;3554;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;2;D;05_10;3066;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;2;D;10_15;2882;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;2;D;15_20;2658;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;2;D;20_25;2912;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;2;D;25_30;4617;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;2;D;30_35;5334;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;2;D;35_40;5042;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;2;D;40_45;3584;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;2;D;45_50;3458;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;2;D;50_55;4000;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;2;D;55_60;3171;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;2;D;60_65;2355;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;2;D;65_70;1767;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;2;D;70_75;1121;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;2;D;75_80;1118;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;2;D;80_85;817;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;2;D;85_90;447;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;2;D;90_95;232;;;
2;Friedrichshain-Kreuzberg;202;Kreuzberg;2;D;95_und_alter;81;
3;Pankow;301;Prenzlauer;Berg;1;A;00_05;506;;
3;Pankow;301;Prenzlauer;Berg;1;A;05_10;358;;
3;Pankow;301;Prenzlauer;Berg;1;A;10_15;291;;
3;Pankow;301;Prenzlauer;Berg;1;A;15_20;410;;
3;Pankow;301;Prenzlauer;Berg;1;A;20_25;1183;;
3;Pankow;301;Prenzlauer;Berg;1;A;25_30;2667;;
3;Pankow;301;Prenzlauer;Berg;1;A;30_35;2984;;
3;Pankow;301;Prenzlauer;Berg;1;A;35_40;2253;;
3;Pankow;301;Prenzlauer;Berg;1;A;40_45;1570;;
3;Pankow;301;Prenzlauer;Berg;1;A;45_50;1129;;
3;Pankow;301;Prenzlauer;Berg;1;A;50_55;774;;
3;Pankow;301;Prenzlauer;Berg;1;A;55_60;451;;
3;Pankow;301;Prenzlauer;Berg;1;A;60_65;230;;
3;Pankow;301;Prenzlauer;Berg;1;A;65_70;142;;
3;Pankow;301;Prenzlauer;Berg;1;A;70_75;90;;
3;Pankow;301;Prenzlauer;Berg;1;A;75_80;57;;
3;Pankow;301;Prenzlauer;Berg;1;A;80_85;37;;
3;Pankow;301;Prenzlauer;Berg;1;A;85_90;3;;
3;Pankow;301;Prenzlauer;Berg;1;D;00_05;4362;;
3;Pankow;301;Prenzlauer;Berg;1;D;05_10;3794;;
3;Pankow;301;Prenzlauer;Berg;1;D;10_15;2744;;
3;Pankow;301;Prenzlauer;Berg;1;D;15_20;1941;;
3;Pankow;301;Prenzlauer;Berg;1;D;20_25;2081;;
3;Pankow;301;Prenzlauer;Berg;1;D;25_30;5208;;
3;Pankow;301;Prenzlauer;Berg;1;D;30_35;6788;;
3;Pankow;301;Prenzlauer;Berg;1;D;35_40;7112;;
3;Pankow;301;Prenzlauer;Berg;1;D;40_45;6540;;
3;Pankow;301;Prenzlauer;Berg;1;D;45_50;7226;;
3;Pankow;301;Prenzlauer;Berg;1;D;50_55;5766;;
3;Pankow;301;Prenzlauer;Berg;1;D;55_60;3281;;
3;Pankow;301;Prenzlauer;Berg;1;D;60_65;2293;;
3;Pankow;301;Prenzlauer;Berg;1;D;65_70;1760;;
3;Pankow;301;Prenzlauer;Berg;1;D;70_75;1445;;
3;Pankow;301;Prenzlauer;Berg;1;D;75_80;1620;;
3;Pankow;301;Prenzlauer;Berg;1;D;80_85;987;;
3;Pankow;301;Prenzlauer;Berg;1;D;85_90;392;;
3;Pankow;301;Prenzlauer;Berg;1;D;90_95;126;;
3;Pankow;301;Prenzlauer;Berg;1;D;95_und_alter;18
3;Pankow;301;Prenzlauer;Berg;2;A;00_05;525;;
3;Pankow;301;Prenzlauer;Berg;2;A;05_10;351;;
3;Pankow;301;Prenzlauer;Berg;2;A;10_15;229;;
3;Pankow;301;Prenzlauer;Berg;2;A;15_20;295;;
3;Pankow;301;Prenzlauer;Berg;2;A;20_25;1237;;
3;Pankow;301;Prenzlauer;Berg;2;A;25_30;3018;;
3;Pankow;301;Prenzlauer;Berg;2;A;30_35;2964;;
3;Pankow;301;Prenzlauer;Berg;2;A;35_40;2065;;
3;Pankow;301;Prenzlauer;Berg;2;A;40_45;1357;;
3;Pankow;301;Prenzlauer;Berg;2;A;45_50;858;;
3;Pankow;301;Prenzlauer;Berg;2;A;50_55;496;;
3;Pankow;301;Prenzlauer;Berg;2;A;55_60;300;;
3;Pankow;301;Prenzlauer;Berg;2;A;60_65;219;;
3;Pankow;301;Prenzlauer;Berg;2;A;65_70;125;;
3;Pankow;301;Prenzlauer;Berg;2;A;70_75;94;;
3;Pankow;301;Prenzlauer;Berg;2;A;75_80;31;;
3;Pankow;301;Prenzlauer;Berg;2;A;80_85;19;;
3;Pankow;301;Prenzlauer;Berg;2;A;85_90;6;;
3;Pankow;301;Prenzlauer;Berg;2;A;90_95;8;;
3;Pankow;301;Prenzlauer;Berg;2;D;00_05;4136;;
3;Pankow;301;Prenzlauer;Berg;2;D;05_10;3601;;
3;Pankow;301;Prenzlauer;Berg;2;D;10_15;2598;;
3;Pankow;301;Prenzlauer;Berg;2;D;15_20;1913;;
3;Pankow;301;Prenzlauer;Berg;2;D;20_25;2792;;
3;Pankow;301;Prenzlauer;Berg;2;D;25_30;6255;;
3;Pankow;301;Prenzlauer;Berg;2;D;30_35;7303;;
3;Pankow;301;Prenzlauer;Berg;2;D;35_40;7292;;
3;Pankow;301;Prenzlauer;Berg;2;D;40_45;6049;;
3;Pankow;301;Prenzlauer;Berg;2;D;45_50;5900;;
3;Pankow;301;Prenzlauer;Berg;2;D;50_55;4379;;
3;Pankow;301;Prenzlauer;Berg;2;D;55_60;2635;;
3;Pankow;301;Prenzlauer;Berg;2;D;60_65;2149;;
3;Pankow;301;Prenzlauer;Berg;2;D;65_70;1888;;
3;Pankow;301;Prenzlauer;Berg;2;D;70_75;1924;;
3;Pankow;301;Prenzlauer;Berg;2;D;75_80;2428;;
3;Pankow;301;Prenzlauer;Berg;2;D;80_85;1564;;
3;Pankow;301;Prenzlauer;Berg;2;D;85_90;885;;
3;Pankow;301;Prenzlauer;Berg;2;D;90_95;413;;
3;Pankow;301;Prenzlauer;Berg;2;D;95_und_alter;141
3;Pankow;302;Wei�ensee;1;A;00_05;160;;;
3;Pankow;302;Wei�ensee;1;A;05_10;118;;;
3;Pankow;302;Wei�ensee;1;A;10_15;100;;;
3;Pankow;302;Wei�ensee;1;A;15_20;171;;;
3;Pankow;302;Wei�ensee;1;A;20_25;326;;;
3;Pankow;302;Wei�ensee;1;A;25_30;519;;;
3;Pankow;302;Wei�ensee;1;A;30_35;482;;;
3;Pankow;302;Wei�ensee;1;A;35_40;337;;;
3;Pankow;302;Wei�ensee;1;A;40_45;250;;;
3;Pankow;302;Wei�ensee;1;A;45_50;228;;;
3;Pankow;302;Wei�ensee;1;A;50_55;148;;;
3;Pankow;302;Wei�ensee;1;A;55_60;86;;;
3;Pankow;302;Wei�ensee;1;A;60_65;65;;;
3;Pankow;302;Wei�ensee;1;A;65_70;21;;;
3;Pankow;302;Wei�ensee;1;A;70_75;25;;;
3;Pankow;302;Wei�ensee;1;A;75_80;6;;;
3;Pankow;302;Wei�ensee;1;A;80_85;4;;;
3;Pankow;302;Wei�ensee;1;A;85_90;4;;;
3;Pankow;302;Wei�ensee;1;D;00_05;1453;;;
3;Pankow;302;Wei�ensee;1;D;05_10;1210;;;
3;Pankow;302;Wei�ensee;1;D;10_15;953;;;
3;Pankow;302;Wei�ensee;1;D;15_20;728;;;
3;Pankow;302;Wei�ensee;1;D;20_25;794;;;
3;Pankow;302;Wei�ensee;1;D;25_30;1844;;;
3;Pankow;302;Wei�ensee;1;D;30_35;2273;;;
3;Pankow;302;Wei�ensee;1;D;35_40;2110;;;
3;Pankow;302;Wei�ensee;1;D;40_45;1638;;;
3;Pankow;302;Wei�ensee;1;D;45_50;1953;;;
3;Pankow;302;Wei�ensee;1;D;50_55;2019;;;
3;Pankow;302;Wei�ensee;1;D;55_60;1432;;;
3;Pankow;302;Wei�ensee;1;D;60_65;1014;;;
3;Pankow;302;Wei�ensee;1;D;65_70;760;;;
3;Pankow;302;Wei�ensee;1;D;70_75;646;;;
3;Pankow;302;Wei�ensee;1;D;75_80;1033;;;
3;Pankow;302;Wei�ensee;1;D;80_85;626;;;
3;Pankow;302;Wei�ensee;1;D;85_90;238;;;
3;Pankow;302;Wei�ensee;1;D;90_95;68;;;
3;Pankow;302;Wei�ensee;1;D;95_und_alter;12;
3;Pankow;302;Wei�ensee;2;A;00_05;167;;;
3;Pankow;302;Wei�ensee;2;A;05_10;109;;;
3;Pankow;302;Wei�ensee;2;A;10_15;70;;;
3;Pankow;302;Wei�ensee;2;A;15_20;102;;;
3;Pankow;302;Wei�ensee;2;A;20_25;237;;;
3;Pankow;302;Wei�ensee;2;A;25_30;432;;;
3;Pankow;302;Wei�ensee;2;A;30_35;381;;;
3;Pankow;302;Wei�ensee;2;A;35_40;314;;;
3;Pankow;302;Wei�ensee;2;A;40_45;227;;;
3;Pankow;302;Wei�ensee;2;A;45_50;152;;;
3;Pankow;302;Wei�ensee;2;A;50_55;95;;;
3;Pankow;302;Wei�ensee;2;A;55_60;61;;;
3;Pankow;302;Wei�ensee;2;A;60_65;40;;;
3;Pankow;302;Wei�ensee;2;A;65_70;29;;;
3;Pankow;302;Wei�ensee;2;A;70_75;12;;;
3;Pankow;302;Wei�ensee;2;A;75_80;3;;;
3;Pankow;302;Wei�ensee;2;A;80_85;3;;;
3;Pankow;302;Wei�ensee;2;A;95_und_alter;3;
3;Pankow;302;Wei�ensee;2;D;00_05;1396;;;
3;Pankow;302;Wei�ensee;2;D;05_10;1129;;;
3;Pankow;302;Wei�ensee;2;D;10_15;884;;;
3;Pankow;302;Wei�ensee;2;D;15_20;785;;;
3;Pankow;302;Wei�ensee;2;D;20_25;922;;;
3;Pankow;302;Wei�ensee;2;D;25_30;2090;;;
3;Pankow;302;Wei�ensee;2;D;30_35;2308;;;
3;Pankow;302;Wei�ensee;2;D;35_40;1989;;;
3;Pankow;302;Wei�ensee;2;D;40_45;1507;;;
3;Pankow;302;Wei�ensee;2;D;45_50;1778;;;
3;Pankow;302;Wei�ensee;2;D;50_55;1844;;;
3;Pankow;302;Wei�ensee;2;D;55_60;1353;;;
3;Pankow;302;Wei�ensee;2;D;60_65;1086;;;
3;Pankow;302;Wei�ensee;2;D;65_70;1000;;;
3;Pankow;302;Wei�ensee;2;D;70_75;1027;;;
3;Pankow;302;Wei�ensee;2;D;75_80;1574;;;
3;Pankow;302;Wei�ensee;2;D;80_85;962;;;
3;Pankow;302;Wei�ensee;2;D;85_90;486;;;
3;Pankow;302;Wei�ensee;2;D;90_95;210;;;
3;Pankow;302;Wei�ensee;2;D;95_und_alter;66;
3;Pankow;303;Blankenburg;1;A;00_05;3;;;
3;Pankow;303;Blankenburg;1;A;05_10;3;;;
3;Pankow;303;Blankenburg;1;A;15_20;16;;;
3;Pankow;303;Blankenburg;1;A;20_25;7;;;
3;Pankow;303;Blankenburg;1;A;25_30;6;;;
3;Pankow;303;Blankenburg;1;A;30_35;3;;;
3;Pankow;303;Blankenburg;1;A;35_40;9;;;
3;Pankow;303;Blankenburg;1;A;40_45;12;;;
3;Pankow;303;Blankenburg;1;A;45_50;3;;;
3;Pankow;303;Blankenburg;1;A;60_65;6;;;
3;Pankow;303;Blankenburg;1;D;00_05;147;;;
3;Pankow;303;Blankenburg;1;D;05_10;154;;;
3;Pankow;303;Blankenburg;1;D;10_15;153;;;
3;Pankow;303;Blankenburg;1;D;15_20;154;;;
3;Pankow;303;Blankenburg;1;D;20_25;79;;;
3;Pankow;303;Blankenburg;1;D;25_30;107;;;
3;Pankow;303;Blankenburg;1;D;30_35;135;;;
3;Pankow;303;Blankenburg;1;D;35_40;202;;;
3;Pankow;303;Blankenburg;1;D;40_45;204;;;
3;Pankow;303;Blankenburg;1;D;45_50;305;;;
3;Pankow;303;Blankenburg;1;D;50_55;386;;;
3;Pankow;303;Blankenburg;1;D;55_60;297;;;
3;Pankow;303;Blankenburg;1;D;60_65;254;;;
3;Pankow;303;Blankenburg;1;D;65_70;214;;;
3;Pankow;303;Blankenburg;1;D;70_75;180;;;
3;Pankow;303;Blankenburg;1;D;75_80;170;;;
3;Pankow;303;Blankenburg;1;D;80_85;92;;;
3;Pankow;303;Blankenburg;1;D;85_90;36;;;
3;Pankow;303;Blankenburg;1;D;90_95;9;;;
3;Pankow;303;Blankenburg;1;D;95_und_alter;6;
3;Pankow;303;Blankenburg;2;A;00_05;6;;;
3;Pankow;303;Blankenburg;2;A;05_10;7;;;
3;Pankow;303;Blankenburg;2;A;10_15;4;;;
3;Pankow;303;Blankenburg;2;A;20_25;6;;;
3;Pankow;303;Blankenburg;2;A;25_30;9;;;
3;Pankow;303;Blankenburg;2;A;30_35;7;;;
3;Pankow;303;Blankenburg;2;A;35_40;14;;;
3;Pankow;303;Blankenburg;2;A;40_45;7;;;
3;Pankow;303;Blankenburg;2;A;45_50;12;;;
3;Pankow;303;Blankenburg;2;A;50_55;3;;;
3;Pankow;303;Blankenburg;2;A;55_60;9;;;
3;Pankow;303;Blankenburg;2;A;65_70;3;;;
3;Pankow;303;Blankenburg;2;A;70_75;4;;;
3;Pankow;303;Blankenburg;2;D;00_05;143;;;
3;Pankow;303;Blankenburg;2;D;05_10;163;;;
3;Pankow;303;Blankenburg;2;D;10_15;134;;;
3;Pankow;303;Blankenburg;2;D;15_20;159;;;
3;Pankow;303;Blankenburg;2;D;20_25;90;;;
3;Pankow;303;Blankenburg;2;D;25_30;82;;;
3;Pankow;303;Blankenburg;2;D;30_35;148;;;
3;Pankow;303;Blankenburg;2;D;35_40;190;;;
3;Pankow;303;Blankenburg;2;D;40_45;218;;;
3;Pankow;303;Blankenburg;2;D;45_50;282;;;
3;Pankow;303;Blankenburg;2;D;50_55;385;;;
3;Pankow;303;Blankenburg;2;D;55_60;283;;;
3;Pankow;303;Blankenburg;2;D;60_65;271;;;
3;Pankow;303;Blankenburg;2;D;65_70;204;;;
3;Pankow;303;Blankenburg;2;D;70_75;160;;;
3;Pankow;303;Blankenburg;2;D;75_80;185;;;
3;Pankow;303;Blankenburg;2;D;80_85;123;;;
3;Pankow;303;Blankenburg;2;D;85_90;75;;;
3;Pankow;303;Blankenburg;2;D;90_95;62;;;
3;Pankow;303;Blankenburg;2;D;95_und_alter;10;
3;Pankow;304;Heinersdorf;1;A;00_05;32;;;
3;Pankow;304;Heinersdorf;1;A;05_10;39;;;
3;Pankow;304;Heinersdorf;1;A;10_15;27;;;
3;Pankow;304;Heinersdorf;1;A;15_20;39;;;
3;Pankow;304;Heinersdorf;1;A;20_25;96;;;
3;Pankow;304;Heinersdorf;1;A;25_30;81;;;
3;Pankow;304;Heinersdorf;1;A;30_35;60;;;
3;Pankow;304;Heinersdorf;1;A;35_40;52;;;
3;Pankow;304;Heinersdorf;1;A;40_45;52;;;
3;Pankow;304;Heinersdorf;1;A;45_50;33;;;
3;Pankow;304;Heinersdorf;1;A;50_55;15;;;
3;Pankow;304;Heinersdorf;1;A;55_60;12;;;
3;Pankow;304;Heinersdorf;1;A;60_65;12;;;
3;Pankow;304;Heinersdorf;1;A;65_70;4;;;
3;Pankow;304;Heinersdorf;1;D;00_05;163;;;
3;Pankow;304;Heinersdorf;1;D;05_10;141;;;
3;Pankow;304;Heinersdorf;1;D;10_15;140;;;
3;Pankow;304;Heinersdorf;1;D;15_20;157;;;
3;Pankow;304;Heinersdorf;1;D;20_25;105;;;
3;Pankow;304;Heinersdorf;1;D;25_30;153;;;
3;Pankow;304;Heinersdorf;1;D;30_35;193;;;
3;Pankow;304;Heinersdorf;1;D;35_40;200;;;
3;Pankow;304;Heinersdorf;1;D;40_45;173;;;
3;Pankow;304;Heinersdorf;1;D;45_50;292;;;
3;Pankow;304;Heinersdorf;1;D;50_55;392;;;
3;Pankow;304;Heinersdorf;1;D;55_60;293;;;
3;Pankow;304;Heinersdorf;1;D;60_65;237;;;
3;Pankow;304;Heinersdorf;1;D;65_70;211;;;
3;Pankow;304;Heinersdorf;1;D;70_75;155;;;
3;Pankow;304;Heinersdorf;1;D;75_80;149;;;
3;Pankow;304;Heinersdorf;1;D;80_85;74;;;
